,0
1874,bad
1875,commercials
1876,we
1877,ll
1878,make
1879,them
1880,pretty
1881,unsavory
1882,situations
1883,and
1884,you
1885,ve
1886,seen
1887,it
1888,before
1889,and
1890,it
1891,s
1892,had
1893,an
1894,impact
1895,on
1896,smoking
1897,and
1898,cigarettes
1899,you
1900,see
1901,what
1902,happens
1903,to
1904,the
1905,body
1906,you
1907,see
1908,what
1909,happens
1910,to
1911,the
1912,mind
1913,so
1914,we
1915,re
1916,announcing
1917,a
1918,new
1919,website
1920,crisisnextdoor
1921,gov
1922,where
1923,americans
1924,can
1925,share
1926,their
1927,stories
1928,about
1929,the
1930,danger
1931,of
1932,the
1933,opioid
1934,addiction
1935,and
1936,addictions
1937,but
1938,we
1939,re
1940,thinking
1941,about
1942,doing
1943,really
1944,a
1945,largescale
1946,rollout
1947,of
1948,commercials
1949,that
1950,show
1951,how
1952,bad
1953,it
1954,is
1955,for
1956,the
1957,kids
1958,and
1959,when
1960,they
1961,see
1962,those
1963,commercials
1964,hopefully
1965,they
1966,re
1967,not
1968,going
1969,to
1970,be
1971,going
1972,to
1973,drugs
1974,of
1975,any
1976,kind
1977,drugs
1978,of
1979,any
1980,kind
1981,and
1982,we
1983,ll
1984,save
1985,a
1986,lot
1987,of
1988,lives
1989,and
1990,we
1991,ll
1992,make
1993,their
1994,life
1995,a
1996,lot
1997,easier
1998,this
1999,epidemic
2000,can
2001,affect
2002,anyone
2003,and
2004,that
2005,s
2006,why
2007,we
2008,want
2009,to
2010,educate
2011,everyone
2012,the
2013,second
2014,part
2015,of
2016,our
2017,initiative
2018,is
2019,to
2020,reduce
2021,the
2022,supply
2023,of
2024,illicit
2025,drugs
2026,ninety
2027,percent
2028,of
2029,the
2030,heroin
2031,in
2032,america
2033,comes
2034,from
2035,our
2036,southern
2037,border
2038,where
2039,eventually
2040,the
2041,democrats
2042,will
2043,agree
2044,with
2045,us
2046,and
2047,we
2048,ll
2049,build
2050,the
2051,wall
2052,to
2053,keep
2054,the
2055,damn
2056,drugs
2057,out
2058,applause
2059,audience
2060,build
2061,that
2062,wall
2063,build
2064,that
2065,wall
2066,build
2067,that
2068,wall
2069,the
2070,president
2071,it
2072,s
2073,pretty
2074,amazing
2075,they
2076,don
2077,t
2078,want
2079,to
2080,go
2081,with
2082,daca
2083,because
2084,they
2085,don
2086,t
2087,care
2088,about
2089,daca
2090,but
2091,they
2092,re
2093,trying
2094,to
2095,tie
2096,the
2097,wall
2098,to
2099,daca
2100,and
2101,daca
2102,to
2103,the
2104,wall
2105,and
2106,they
2107,want
2108,to
2109,keep
2110,daca
2111,for
2112,the
2113,campaign
2114,instead
2115,of
2116,getting
2117,it
2118,approved
2119,which
2120,we
2121,could
2122,do
2123,very
2124,easily
2125,the
2126,republicans
2127,are
2128,totally
2129,in
2130,favor
2131,of
2132,doing
2133,something
2134,substantial
2135,for
2136,daca
2137,but
2138,the
2139,democrats
2140,like
2141,it
2142,as
2143,a
2144,campaign
2145,issue
2146,so
2147,they
2148,don
2149,t
2150,get
