,0
1757,reelection
1758,committee
1759,watergate
1760,break
1761,became
1762,major
1763,issue
1764,campaign
1765,full
1766,resources
1767,fbi
1768,justice
1769,department
1770,used
1771,investigate
1772,incident
1773,thoroughly
1774,i
1775,instructed
1776,staff
1777,campaign
1778,aides
1779,cooperate
1780,fully
1781,investigation
1782,fbi
1783,conducted
1784,nearly
1785,1
1786,500
1787,interviews
1788,9
1789,months
1790,march
1791,1973
1792,i
1793,assured
1794,charged
1795,conducting
1796,monitoring
1797,investigations
1798,one
1799,white
1800,house
1801,involved
1802,nevertheless
1803,year
1804,allegations
1805,insinuations
1806,i
1807,knew
1808,planning
1809,watergate
1810,break
1811,i
1812,involved
1813,extensive
1814,plot
1815,cover
1816,house
1817,judiciary
1818,committee
1819,investigating
1820,charges
1821,march
1822,6
1823,i
1824,ordered
1825,materials
1826,i
1827,previously
1828,furnished
1829,special
1830,prosecutor
1831,turned
1832,committee
1833,included
1834,tape
1835,recordings
1836,19
1837,presidential
1838,conversations
1839,700
1840,documents
1841,private
1842,white
1843,house
1844,files
1845,april
1846,11
1847,judiciary
1848,committee
1849,issued
1850,subpoena
1851,42
1852,additional
1853,tapes
1854,conversations
1855,contended
1856,necessary
1857,investigation
1858,i
1859,agreed
1860,respond
1861,subpoena
1862,tomorrow
1863,folders
1864,see
1865,left
1866,1
1867,200
1868,pages
1869,transcripts
1870,private
1871,conversations
1872,i
1873,participated
1874,september
1875,15
1876,1972
1877,april
1878,27
1879,1973
1880,principal
1881,aides
1882,associates
1883,regard
1884,watergate
1885,include
1886,relevant
1887,portions
1888,subpoenaed
1889,conversations
1890,recorded
1891,portions
1892,relate
1893,question
1894,i
1895,knew
1896,watergate
1897,coverup
1898,i
1899,also
1900,include
1901,transcripts
1902,conversations
1903,subpoenaed
1904,significant
1905,bearing
1906,question
1907,presidential
1908,actions
1909,regard
1910,watergate
1911,delivered
1912,committee
1913,tomorrow
1914,transcripts
1915,portions
1916,relevant
1917,knowledge
1918,actions
1919,regard
1920,watergate
1921,included
1922,everything
1923,relevant
1924,included
1925,rough
