,0
1494,communicated
1495,i
1496,saw
1497,i
1498,said
1499,mind
1500,tall
1501,proud
1502,city
1503,built
1504,rocks
1505,stronger
1506,oceans
1507,windswept
1508,god
1509,blessed
1510,teeming
1511,people
1512,kinds
1513,living
1514,harmony
1515,peace
1516,city
1517,free
1518,ports
1519,hummed
1520,commerce
1521,creativity
1522,city
1523,walls
1524,walls
1525,doors
1526,doors
1527,open
1528,anyone
1529,heart
1530,get
1531,i
1532,saw
1533,see
1534,still
1535,stands
1536,city
1537,winter
1538,night
1539,prosperous
1540,secure
1541,happier
1542,eight
1543,years
1544,ago
1545,200
1546,years
1547,two
1548,centuries
1549,still
1550,stands
1551,strong
1552,true
1553,granite
1554,ridge
1555,glow
1556,held
1557,steady
1558,matter
1559,storm
1560,still
1561,beacon
1562,still
1563,magnet
1564,must
1565,freedom
1566,pilgrims
1567,lost
1568,places
1569,hurtling
1570,darkness
1571,toward
1572,home
1573,done
1574,part
1575,i
1576,walk
1577,city
1578,streets
1579,final
1580,word
1581,men
1582,women
1583,reagan
1584,revolution
1585,men
1586,women
1587,across
1588,america
1589,eight
1590,years
1591,work
1592,brought
1593,america
1594,back
1595,friends
1596,marking
1597,time
1598,made
1599,difference
1600,made
1601,city
1602,stronger
1603,made
1604,city
1605,freer
1606,left
1607,good
1608,hands
1609,bad
1610,bad
1611,goodbye
1612,god
1613,bless
1614,god
1615,bless
1616,united
1617,states
1618,america
1619,transcript
1620,well
1621,thank
1622,much
1623,warm
1624,welcome
1625,governor
1626,baliles
1627,congressman
1628,slaughter
1629,special
1630,thanks
1631,senator
1632,warner
1633,president
1634,neil
1635,suggesting
1636,invitation
1637,know
1638,president
1639,i
1640,certain
1641,privileges
1642,i
1643,checked
1644,president
1645,neil
1646,i
1647,delighted
1648,announce
1649,starting
1650,monday
1651,night
1652,4
1653,weeks
1654,uva
1655,surrounded
1656,memories
1657,thomas
1658,jefferson
1659,one
1660,staff
1661,mentioned
1662,thomas
1663,jefferson
1664,favorite
1665,recreation
1666,horseback
1667,riding
1668,i
1669,said
1670,wise
1671,man
1672,laughter
1673,another
1674,member
1675,staff
1676,said
1677,thomas
1678,jefferson
1679,thought
1680,white
1681,house
1682,noble
1683,edifice
1684,i
1685,said
1686,man
1687,refined
1688,taste
1689,laughter
1690,third
1691,staff
1692,member
1693,noted
1694,retiring
1695,president
1696,thomas
1697,jefferson
1698,seventies
1699,sit
1700,back
1701,rest
1702,founded
1703,university
1704,virginia
1705,i
1706,said
1707,always
1708,overachiever
1709,makes
1710,hard
1711,rest
1712,us
1713,speaker
1714,come
1715,grounds
1716,see
1717,lawn
1718,without
1719,appreciating
1720,symmetry
1721,architecture
1722,mind
1723,created
1724,man
1725,mind
1726,belonged
1727,known
1728,mr
1729,jefferson
1730,i
1731,think
1732,familiarity
1733,term
1734,justified
1735,influence
1736,everywhere
1737,yet
1738,uva
1739,fortunate
1740,physical
1741,reminders
1742,power
1743,founder
1744,intellect
1745,imagination
1746,remembered
1747,indeed
1748,higher
1749,education
1750,america
1751,bears
1752,signs
1753,transforming
1754,genius
1755,pursuit
1756,science
1757,study
1758,great
1759,works
1760,value
1761,free
1762,inquiry
1763,short
1764,idea
1765,living
1766,life
1767,mind
1768,yes
1769,formative
1770,abiding
1771,principles
1772,higher
1773,education
1774,america
1775,first
1776,firmest
1777,advocate
1778,greatest
1779,embodiment
1780,tall
1781,fair
1782,headed
1783,friendly
1784,man
1785,watched
1786,university
1787,take
1788,form
1789,mountainside
1790,lived
1791,university
1792,whose
1793,founding
1794,called
1795,crowning
1796,achievement
1797,long
1798,well
1799,spent
1800,life
1801,well
1802,alone
1803,feeling
1804,presence
1805,presidents
1806,know
1807,heard
1808,many
1809,times
1810,first
1811,year
1812,presidency
1813,john
1814,f
1815,kennedy
1816,said
1817,group
1818,nobel
1819,laureates
1820,state
1821,dining
1822,room
1823,white
1824,house
1825,collection
1826,talent
1827,place
1828,since
1829,jefferson
1830,dined
1831,alone
1832,laughter
1833,directly
1834,lawn
1835,across
1836,ellipse
1837,white
1838,house
1839,ordered
1840,classic
1841,lines
1842,jefferson
1843,memorial
1844,eyes
1845,19
1846,foot
1847,statue
1848,gaze
1849,directly
1850,white
1851,house
1852,reminder
1853,us
1854,might
1855,occupy
1856,mansion
1857,quality
1858,mind
1859,generosity
1860,heart
1861,abided
1862,rarely
1863,seen
1864,students
1865,presidents
1866,every
1867,american
1868,indeed
1869,every
1870,human
1871,life
1872,ever
1873,touched
1874,daring
1875,idea
1876,self
1877,government
1878,mr
1879,jefferson
1880,influenced
1881,yes
1882,mr
1883,jefferson
1884,obliged
1885,admit
1886,previous
1887,attempts
1888,popular
1889,government
1890,proven
1891,failures
1892,believed
1893,continent
1894,one
1895,commentators
1896,put
1897,virgin
1898,soil
1899,abundance
1900,land
1901,degrading
1902,poverty
1903,brave
1904,intelligent
1905,people
1906,vindicated
1907,title
1908,independence
1909,long
1910,struggle
1911,mightiest
1912,european
1913,powers
1914,well
1915,another
1916,chance
1917,opportunity
1918,enlightened
1919,government
1920,government
1921,based
1922,principles
1923,reason
1924,tolerance
1925,government
1926,left
1927,people
1928,fruits
1929,labor
1930,pursuit
1931,definition
1932,happiness
1933,form
1934,commerce
1935,education
1936,religion
1937,wonder
1938,asked
1939,epitaph
1940,read
1941,simply
1942,born
1943,buried
1944,thomas
1945,jefferson
1946,author
1947,declaration
1948,american
1949,independence
1950,statute
1951,virginia
1952,religious
1953,freedom
1954,father
1955,university
1956,virginia
1957,well
1958,epitaph
1959,shows
1960,learning
1961,bookishness
1962,mr
1963,jefferson
1964,practical
1965,man
1966,man
1967,made
1968,things
1969,things
1970,like
1971,university
1972,state
1973,government
1974,national
1975,government
1976,founding
1977,sustaining
1978,institutions
1979,wanted
1980,based
1981,symmetry
1982,balance
1983,mind
1984,faith
1985,human
1986,creativity
1987,evidenced
1988,lawn
1989,known
1990,personal
1991,tragedy
1992,knew
1993,disorderly
1994,place
1995,world
1996,could
1997,indeed
1998,leader
1999,rebellion
2000,architect
2001,disorder
2002,also
2003,believed
2004,man
2005,received
2006,god
2007,precious
2008,gift
2009,enlightenment
2010,gift
2011,reason
2012,gift
2013,could
2014,extract
2015,chaos
2016,life
2017,meaning
2018,truth
2019,order
2020,see
2021,architecture
2022,balancing
2023,circular
2024,linear
2025,rotunda
2026,pillar
2027,see
2028,works
2029,government
2030,disposition
2031,toward
2032,balance
2033,toward
2034,symmetry
2035,harmony
2036,knew
2037,successful
2038,self
2039,government
2040,meant
2041,bringing
2042,together
2043,disparate
2044,interests
2045,concerns
2046,balancing
2047,example
2048,one
2049,hand
2050,legitimate
2051,duties
2052,government
2053,maintenance
2054,domestic
2055,order
2056,protection
2057,foreign
2058,menace
2059,government
2060,tendency
2061,preempt
2062,citizens
2063,rights
2064,take
2065,fruits
2066,labors
2067,reduce
2068,ultimately
2069,servitude
2070,knew
2071,governing
2072,meant
2073,balance
2074,harmony
2075,knew
2076,personal
2077,experience
2078,danger
2079,posed
2080,harmony
2081,voices
2082,unreason
2083,special
2084,privilege
2085,partisanship
2086,intolerance
2087,i
2088,mean
2089,personal
2090,experience
2091,see
2092,despite
2093,george
2094,washington
2095,warnings
2096,divisiveness
2097,partisan
2098,spirit
2099,federalists
2100,republicans
2101,constantly
2102,days
2103,federalists
2104,northeast
2105,held
2106,power
2107,long
2108,time
2109,anxious
2110,relinquish
2111,years
2112,later
2113,new
2114,york
2115,congressman
2116,honored
2117,good
2118,old
2119,days
2120,put
2121,federalist
2122,could
2123,knock
2124,republican
2125,streets
2126,new
2127,york
2128,questioned
2129,federalists
2130,referred
2131,mr
2132,jefferson
2133,i
2134,quote
2135,mean
2136,spirited
2137,low
2138,lived
2139,fellow
2140,raised
2141,wholly
2142,hotcake
2143,made
2144,coarse
2145,ground
2146,southern
2147,corn
2148,bacon
2149,hominy
2150,occasional
2151,fricasseed
2152,bullfrog
2153,laughter
2154,well
2155,way
2156,1800
2157,equivalent
2158,i
2159,believe
2160,known
2161,uva
2162,gus
2163,burger
2164,laughter
2165,editorial
2166,federalist
2167,connecticut
2168,courant
2169,also
2170,announced
2171,soon
2172,mr
2173,jefferson
2174,elected
2175,murder
2176,robbery
2177,rape
2178,adultery
2179,incest
2180,openly
2181,taught
2182,practiced
2183,laughter
2184,well
2185,politics
2186,1800
2187,see
2188,much
2189,changed
2190,laughter
2191,actually
2192,i
2193,taken
2194,moment
2195,brief
2196,reflections
2197,thomas
2198,jefferson
2199,time
2200,precisely
2201,clear
2202,parallels
2203,seen
2204,new
2205,populism
2206,america
2207,unlike
2208,jefferson
2209,time
2210,seen
2211,growth
2212,jefferson
2213,like
2214,populism
2215,rejects
2216,burden
2217,placed
2218,people
2219,excessive
2220,regulation
2221,taxation
2222,rejects
2223,notion
2224,judgeships
2225,used
2226,privately
2227,held
2228,beliefs
2229,yet
2230,approved
2231,people
2232,finally
2233,rejects
2234,notion
2235,foreign
2236,policy
2237,must
2238,reflect
2239,rarefied
2240,concerns
2241,washington
2242,rather
2243,common
2244,sense
2245,people
2246,frequently
2247,see
2248,far
2249,plainly
2250,dangers
2251,freedom
2252,national
2253,well
2254,latter
2255,point
2256,brings
2257,university
2258,virginia
2259,today
2260,much
2261,change
2262,last
2263,8
2264,years
2265,foreign
2266,relations
